Stoodley Stout,21.1,63.94,Öl,4.80%,330,Porter och stout,075
Poppels Bryggeri,23.7,71.82,Öl,5.40%,330,Ale brittisk-amerikansk stil,075
Brooklyn Local 1,89.7,119.6,Öl,9.00%,750,Ale belgisk stil,075
Sigtuna Organic Ale,20.1,60.91,Öl,4.50%,330,Ale brittisk-amerikansk stil,074
Sigtuna Organic Ale,20.1,60.91,Öl,4.50%,330,Ale brittisk-amerikansk stil,074
Oceanbryggeriet,22.1,66.97,Öl,4.80%,330,Ale brittisk-amerikansk stil,072
Nya Carnegiebryggeriet,22.1,66.97,Öl,4.80%,330,Ale brittisk-amerikansk stil,072
Mikkeller American Dream,21.1,63.94,Öl,4.60%,330,Ljus lager,072
Södra,20.1,60.91,Öl,4.30%,330,Ale brittisk-amerikansk stil,071
Dugges Avenyn Ale,23.1,70,Öl,5.00%,330,Ale brittisk-amerikansk stil,071
Rudie,23.1,65.07,Öl,4.50%,355,Ale brittisk-amerikansk stil,069
Citra Pale Ale,23.1,70,Öl,4.80%,330,Ale brittisk-amerikansk stil,069
Electric Nurse,22.6,68.49,Öl,4.60%,330,Ale brittisk-amerikansk stil,067
Ballast Point,37.2,104.79,Öl,7.00%,355,Ale brittisk-amerikansk stil,067
Mangofeber DIPA,40.2,121.82,Öl,8.00%,330,Ale brittisk-amerikansk stil,066
Camden,20.1,60.91,Öl,4.00%,330,Ale brittisk-amerikansk stil,066
Braköl,25,75.76,Öl,5.00%,330,Ale brittisk-amerikansk stil,066
VanderGhinste,21.2,84.8,Öl,5.50%,250,Syrlig öl,065
Plain,25.2,76.36,Öl,5.00%,330,Porter och stout,065
BrewDog Trashy Blonde,21.1,63.94,Öl,4.10%,330,Ale brittisk-amerikansk stil,064
Dugges,22.1,66.97,Öl,4.20%,330,Ale brittisk-amerikansk stil,063
BrewDog Dead Pony Club,20.1,60.91,Öl,3.80%,330,Ale brittisk-amerikansk stil,062
Stigbergets,27.1,82.12,Öl,5.00%,330,Ale brittisk-amerikansk stil,061
Passionfeber IPA,38.2,115.76,Öl,7.00%,330,Ale brittisk-amerikansk stil,060
Mikkeller Peter. Pale and Mary,25.1,76.06,Öl,4.60%,330,Ale brittisk-amerikansk stil,060
Cuvée des Jacobins,30.1,91.21,Öl,5.50%,330,Syrlig öl,060
Timmermans,19,76,Öl,4.00%,250,Syrlig öl,053
Lindemans Apple,19,76,Öl,4.00%,250,Syrlig öl,053
Dugges Black Currant,28,84.85,Öl,4.50%,330,Syrlig öl,053
Mikkeller,59.3,158.13,Öl,7.70%,375,Syrlig öl,049
Oude Kriek Boon,59.3,158.13,Öl,6.50%,375,Syrlig öl,041
3 Fonteinen,59.3,158.13,Öl,6.00%,375,Syrlig öl,038
